region,division,state,county,stname,ctyname,year,popestimate,births,deaths,rbirth,rdeath
"3","7","22","059","Louisiana","LaSalle Parish",2021,14842,166,201,11.19164,13.551323
"3","7","22","061","Louisiana","Lincoln Parish",2021,48110,491,515,10.184714,10.682542
"3","7","22","063","Louisiana","Livingston Parish",2021,146121,1842,1448,12.74939,10.022322
"3","7","22","065","Louisiana","Madison Parish",2021,9801,127,151,12.875101,15.308191
"3","7","22","067","Louisiana","Morehouse Parish",2021,25021,301,495,11.924098,19.609396
"3","7","22","069","Louisiana","Natchitoches Parish",2021,36973,427,549,11.484669,14.766004
"3","7","22","071","Louisiana","Orleans Parish",2021,377346,4265,3864,11.215022,10.160573
"3","7","22","073","Louisiana","Ouachita Parish",2021,158866,2003,2137,12.558899,13.399085
"3","7","22","075","Louisiana","Plaquemines Parish",2021,23310,249,229,10.647851,9.7926025
"3","7","22","077","Louisiana","Pointe Coupee Parish",2021,20346,234,318,11.409347,15.50501
"3","7","22","079","Louisiana","Rapides Parish",2021,128626,1632,2008,12.637594,15.549197
"3","7","22","081","Louisiana","Red River Parish",2021,7505,98,144,12.991317,19.089283
"3","7","22","083","Louisiana","Richland Parish",2021,19856,269,326,13.489795,16.348227
"3","7","22","085","Louisiana","Sabine Parish",2021,22096,263,394,11.901799,17.83007
"3","7","22","087","Louisiana","St. Bernard Parish",2021,44324,575,456,13.041506,10.342482
"3","7","22","089","Louisiana","St. Charles Parish",2021,52470,602,479,11.468523,9.1252871
"3","7","22","091","Louisiana","St. Helena Parish",2021,10903,92,171,8.4399796,15.687354
"3","7","22","093","Louisiana","St. James Parish",2021,19794,225,237,11.27424,11.875532
"3","7","22","095","Louisiana","St. John the Baptist Parish",2021,42109,514,470,12.169281,11.127553
"3","7","22","097","Louisiana","St. Landry Parish",2021,82191,1151,1321,13.993496,16.060303
"3","7","22","099","Louisiana","St. Martin Parish",2021,51562,626,667,12.132254,12.926858
"3","7","22","101","Louisiana","St. Mary Parish",2021,48219,641,697,13.16749,14.317848
"3","7","22","103","Louisiana","St. Tammany Parish",2021,270147,3000,2825,11.211873,10.557847
"3","7","22","105","Louisiana","Tangipahoa Parish",2021,135488,1995,1616,14.824888,12.008531
"3","7","22","107","Louisiana","Tensas Parish",2021,4024,40,87,9.8388882,21.399582
"3","7","22","109","Louisiana","Terrebonne Parish",2021,108955,1386,1286,12.694633,11.778714
"3","7","22","111","Louisiana","Union Parish",2021,21001,220,378,10.453045,17.960232
"3","7","22","113","Louisiana","Vermilion Parish",2021,56874,746,789,13.107265,13.862778
"3","7","22","115","Louisiana","Vernon Parish",2021,48022,841,533,17.404081,11.030172
"3","7","22","117","Louisiana","Washington Parish",2021,45198,575,733,12.699465,16.189056
"3","7","22","119","Louisiana","Webster Parish",2021,35938,356,736,9.7773991,20.213949
"3","7","22","121","Louisiana","West Baton Rouge Parish",2021,27798,366,294,13.294588,10.679259
"3","7","22","123","Louisiana","West Carroll Parish",2021,9583,103,191,10.685202,19.814306
"3","7","22","125","Louisiana","West Feliciana Parish",2021,15495,104,169,6.7633476,10.99044
"3","7","22","127","Louisiana","Winn Parish",2021,13493,134,246,9.8482342,18.079594
"1","1","23","000","Maine","Maine",2021,1378787,11590,16116,8.4496651,11.749336
"1","1","23","001","Maine","Androscoggin County",2021,112732,1036,1297,9.2538424,11.585167
"1","1","23","003","Maine","Aroostook County",2021,67075,639,1037,9.5275011,15.461689
"1","1","23","005","Maine","Cumberland County",2021,306107,2745,2976,9.0045462,9.7623062
"1","1","23","007","Maine","Franklin County",2021,30258,225,380,7.5344071,12.724776
"1","1","23","009","Maine","Hancock County",2021,56355,386,729,6.901114,13.033451
"1","1","23","011","Maine","Kennebec County",2021,125752,1090,1484,8.703846,11.850006
"1","1","23","013","Maine","Knox County",2021,41069,269,504,6.5832138,12.334349
"1","1","23","015","Maine","Lincoln County",2021,36024,236,424,6.6211228,11.895577
"1","1","23","017","Maine","Oxford County",2021,58692,469,786,8.0452871,13.483146
"1","1","23","019","Maine","Penobscot County",2021,153359,1253,1883,8.2021942,12.326202
"1","1","23","021","Maine","Piscataquis County",2021,17217,130,246,7.6414399,14.459956
"1","1","23","023","Maine","Sagadahoc County",2021,37170,281,414,7.6046658,11.204027
"1","1","23","025","Maine","Somerset County",2021,50782,463,654,9.1452274,12.917881
"1","1","23","027","Maine","Waldo County",2021,39978,340,481,8.5388517,12.079964
"1","1","23","029","Maine","Washington County",2021,31192,272,513,8.734746,16.473988
"1","1","23","031","Maine","York County",2021,215025,1756,2308,8.2193384,10.803094
"3","5","24","000","Maryland","Maryland",2021,6175045,67431,58995,10.92112,9.5548258
"3","5","24","001","Maryland","Allegany County",2021,67687,625,1158,9.2150955,17.073729
"3","5","24","003","Maryland","Anne Arundel County",2021,592085,6737,5026,11.40713,8.5100546
"3","5","24","005","Maryland","Baltimore County",2021,850691,9290,9831,10.903256,11.538204
"3","5","24","009","Maryland","Calvert County",2021,94233,949,853,10.141706,9.1157799
"3","5","24","011","Maryland","Caroline County",2021,33429,424,424,12.713834,12.713834
"3","5","24","013","Maryland","Carroll County",2021,174313,1719,1814,9.9005337,10.447684
"3","5","24","015","Maryland","Cecil County",2021,104056,1097,1258,10.555385,12.104534
"3","5","24","017","Maryland","Charles County",2021,168927,1819,1433,10.83809,8.5381985
"3","5","24","019","Maryland","Dorchester County",2021,32594,345,451,10.595172,13.850501
"3","5","24","021","Maryland","Frederick County",2021,280647,3075,2126,11.112456,7.6829534
"3","5","24","023","Maryland","Garrett County",2021,28758,236,420,8.2007093,14.594481
"3","5","24","025","Maryland","Harford County",2021,263302,2595,2632,9.8945341,10.035613
"3","5","24","027","Maryland","Howard County",2021,335328,3275,2026,9.8033056,6.064579
"3","5","24","029","Maryland","Kent County",2021,19244,133,313,6.9335837,16.317381
"3","5","24","031","Maryland","Montgomery County",2021,1056193,11291,7080,10.666492,6.6884041
"3","5","24","033","Maryland","Prince George's County",2021,956451,10943,7823,11.388187,8.1412582
"3","5","24","035","Maryland","Queen Anne's County",2021,50922,499,480,9.8855925,9.5091877
"3","5","24","037","Maryland","St. Mary's County",2021,114650,1374,1042,12.018421,9.1144066
"3","5","24","039","Maryland","Somerset County",2021,24546,222,342,9.041481,13.928768
"3","5","24","041","Maryland","Talbot County",2021,37756,326,551,8.665143,14.645686
"3","5","24","043","Maryland","Washington County",2021,155143,1630,1992,10.52156,12.85825
"3","5","24","045","Maryland","Wicomico County",2021,104114,1200,1234,11.556296,11.883724
"3","5","24","047","Maryland","Worcester County",2021,53398,429,764,8.1004534,14.425982
"3","5","24","510","Maryland","Baltimore city",2021,576578,7198,7922,12.41318,13.661741
"1","1","25","000","Massachusetts","Massachusetts",2021,6991951,66441,61652,9.4985838,8.8139362
"1","1","25","001","Massachusetts","Barnstable County",2021,232315,1412,3192,6.1347694,13.868402
"1","1","25","003","Massachusetts","Berkshire County",2021,128376,970,1760,7.5487852,13.696765
"1","1","25","005","Massachusetts","Bristol County",2021,579756,5456,6178,9.4351368,10.683702
"1","1","25","007","Massachusetts","Dukes County",2021,21127,172,161,8.2454462,7.7181206
"1","1","25","009","Massachusetts","Essex County",2021,807360,8225,7431,10.184806,9.2016163
"1","1","25","011","Massachusetts","Franklin County",2021,70991,498,724,7.0183349,10.203362
"1","1","25","013","Massachusetts","Hampden County",2021,462862,4720,5188,10.181487,11.191008
"1","1","25","015","Massachusetts","Hampshire County",2021,163128,900,1371,5.8112507,8.8524714
"1","1","25","017","Massachusetts","Middlesex County",2021,1617262,15571,11953,9.5954485,7.3658981
"1","1","25","019","Massachusetts","Nantucket County",2021,14506,146,75,10.158996,5.2186618
"1","1","25","021","Massachusetts","Norfolk County",2021,724471,6879,5991,9.4946604,8.2690086
"1","1","25","023","Massachusetts","Plymouth County",2021,533059,5160,5181,9.706008,9.7455091
"1","1","25","025","Massachusetts","Suffolk County",2021,774514,8070,4993,10.269168,6.3536501
"1","1","25","027","Massachusetts","Worcester County",2021,862224,8262,7454,9.5964155,8.6579132
"2","3","26","000","Michigan","Michigan",2021,10038117,102799,115214,10.224308,11.459095
"2","3","26","001","Michigan","Alcona County",2021,10295,67,208,6.5407333,20.305559
"2","3","26","003","Michigan","Alger County",2021,8774,64,112,7.2661219,12.715713
"2","3","26","005","Michigan","Allegan County",2021,121068,1218,1268,10.077067,10.49074
"2","3","26","007","Michigan","Alpena County",2021,28939,277,435,9.5806313,15.045396
"2","3","26","009","Michigan","Antrim County",2021,23879,186,333,7.8585463,14.069333
"2","3","26","011","Michigan","Arenac County",2021,15016,138,241,9.1947899,16.057568
"2","3","26","013","Michigan","Baraga County",2021,8286,86,130,10.46993,15.826637
"2","3","26","015","Michigan","Barry County",2021,63141,622,691,9.8935099,10.991021
"2","3","26","017","Michigan","Bay County",2021,103108,900,1635,8.7019577,15.808557
"2","3","26","019","Michigan","Benzie County",2021,18237,137,252,7.5634193,13.912275
"2","3","26","021","Michigan","Berrien County",2021,153352,1526,1929,9.9236221,12.544343
"2","3","26","023","Michigan","Branch County",2021,45215,587,566,13.030111,12.563957
"2","3","26","025","Michigan","Calhoun County",2021,133878,1490,1941,11.116168,14.48086
"2","3","26","027","Michigan","Cass County",2021,51527,451,659,8.7499762,12.785441
"2","3","26","029","Michigan","Charlevoix County",2021,26199,220,315,8.4226646,12.059725
"2","3","26","031","Michigan","Cheboygan County",2021,25754,189,403,7.3625369,15.698954
"2","3","26","033","Michigan","Chippewa County",2021,35849,297,428,8.177763,11.78479
"2","3","26","035","Michigan","Clare County",2021,31131,311,540,10.036467,17.426662
"2","3","26","037","Michigan","Clinton County",2021,79464,708,804,8.9262075,10.13654
"2","3","26","039","Michigan","Crawford County",2021,13277,112,199,8.5271616,15.150938
"2","3","26","041","Michigan","Delta County",2021,36825,346,618,9.3900537,16.77183
"2","3","26","043","Michigan","Dickinson County",2021,25819,240,395,9.2802038,15.273669
"2","3","26","045","Michigan","Eaton County",2021,108908,1069,1363,9.803607,12.499828
"2","3","26","047","Michigan","Emmet County",2021,34297,265,434,7.7474055,12.688204
"2","3","26","049","Michigan","Genesee County",2021,404627,4325,5496,10.673689,13.563605
"2","3","26","051","Michigan","Gladwin County",2021,25475,240,488,9.4389715,19.192575
"2","3","26","053","Michigan","Gogebic County",2021,14367,90,240,6.2689376,16.717167
"2","3","26","055","Michigan","Grand Traverse County",2021,95969,898,1089,9.3837843,11.379667
"2","3","26","057","Michigan","Gratiot County",2021,41286,357,541,8.6056242,13.041016
"2","3","26","059","Michigan","Hillsdale County",2021,45625,470,598,10.289417,13.091641
"2","3","26","061","Michigan","Houghton County",2021,37507,379,383,10.141282,10.248314
"2","3","26","063","Michigan","Huron County",2021,31307,293,541,9.3504171,17.264763
"2","3","26","065","Michigan","Ingham County",2021,271224,2733,2733,9.8327217,9.8327217
"2","3","26","067","Michigan","Ionia County",2021,66823,628,591,9.3946581,8.8411512
"2","3","26","069","Michigan","Iosco County",2021,25350,199,486,7.8758855,19.234575
"2","3","26","071","Michigan","Iron County",2021,11610,68,221,5.8509722,19.015659
"2","3","26","073","Michigan","Isabella County",2021,64248,580,695,9.0085888,10.794775
"2","3","26","075","Michigan","Jackson County",2021,160162,1658,2069,10.34979,12.915388
"2","3","26","077","Michigan","Kalamazoo County",2021,260523,2629,2634,10.066645,10.085791
"2","3","26","079","Michigan","Kalkaska County",2021,17994,164,237,9.1301327,13.194155
"2","3","26","081","Michigan","Kent County",2021,658852,8032,5770,12.194233,8.7600508
"2","3","26","083","Michigan","Keweenaw County",2021,2108,13,26,6.2380037,12.476007
"2","3","26","085","Michigan","Lake County",2021,12274,80,205,6.5659881,16.825344
"2","3","26","087","Michigan","Lapeer County",2021,88662,774,1089,8.733674,12.288075
"2","3","26","089","Michigan","Leelanau County",2021,22627,155,302,6.8988538,13.441638
"2","3","26","091","Michigan","Lenawee County",2021,99100,894,1307,9.0109615,13.173743
"2","3","26","093","Michigan","Livingston County",2021,195333,1750,1807,8.9904728,9.2833052
"2","3","26","095","Michigan","Luce County",2021,5977,52,83,8.3945436,13.398983
"2","3","26","097","Michigan","Mackinac County",2021,10907,77,163,7.0892601,15.007135
"2","3","26","099","Michigan","Macomb County",2021,877646,8606,10284,9.791317,11.700431
"2","3","26","101","Michigan","Manistee County",2021,25328,188,395,7.4612055,15.67647
"2","3","26","103","Michigan","Marquette County",2021,65739,550,774,8.3490829,11.749436
"2","3","26","105","Michigan","Mason County",2021,29339,229,416,7.8462276,14.253409
"2","3","26","107","Michigan","Mecosta County",2021,40048,366,494,9.1685667,12.375059
"2","3","26","109","Michigan","Menominee County",2021,23317,184,329,7.868628,14.069449
"2","3","26","111","Michigan","Midland County",2021,83479,814,899,9.7510138,10.76924
"2","3","26","113","Michigan","Missaukee County",2021,15173,161,204,10.648852,13.492956
"2","3","26","115","Michigan","Monroe County",2021,155534,1525,1871,9.8250809,12.054247
"2","3","26","117","Michigan","Montcalm County",2021,67320,642,790,9.5853081,11.795006
"2","3","26","119","Michigan","Montmorency County",2021,9302,78,198,8.4452143,21.437851
"2","3","26","121","Michigan","Muskegon County",2021,175550,1841,2144,10.509971,12.239748
"2","3","26","123","Michigan","Newaygo County",2021,50413,496,620,9.8682899,12.335362
"2","3","26","125","Michigan","Oakland County",2021,1272630,12312,12263,9.6749744,9.6364698
"2","3","26","127","Michigan","Oceana County",2021,26860,261,337,9.7438965,12.581199
"2","3","26","129","Michigan","Ogemaw County",2021,20774,183,359,8.8078165,17.278721
"2","3","26","131","Michigan","Ontonagon County",2021,5870,32,123,5.4822683,21.072468
"2","3","26","133","Michigan","Osceola County",2021,23196,238,259,10.32426,11.235224
"2","3","26","135","Michigan","Oscoda County",2021,8320,95,182,11.476895,21.987314
"2","3","26","137","Michigan","Otsego County",2021,25324,234,340,9.2752247,13.476822
"2","3","26","139","Michigan","Ottawa County",2021,298393,3115,2498,10.465312,8.3924074
"2","3","26","141","Michigan","Presque Isle County",2021,13172,91,205,6.9526682,15.662604
"2","3","26","143","Michigan","Roscommon County",2021,23653,133,485,5.6445622,20.583555
"2","3","26","145","Michigan","Saginaw County",2021,189516,1953,2715,10.295258,14.312147
"2","3","26","147","Michigan","St. Clair County",2021,160205,1483,2290,9.2518368,14.286383
"2","3","26","149","Michigan","St. Joseph County",2021,60844,688,763,11.2986,12.530279
"2","3","26","151","Michigan","Sanilac County",2021,40528,421,644,10.391598,15.895936
"2","3","26","153","Michigan","Schoolcraft County",2021,8048,65,139,8.0720272,17.261721
"2","3","26","155","Michigan","Shiawassee County",2021,67991,654,841,9.6175766,12.367557
"2","3","26","157","Michigan","Tuscola County",2021,53034,503,775,9.4596882,14.575067
"2","3","26","159","Michigan","Van Buren County",2021,75678,807,955,10.670934,12.627933
"2","3","26","161","Michigan","Washtenaw County",2021,365013,3173,2665,8.6123714,7.2335234
"2","3","26","163","Michigan","Wayne County",2021,1774807,21286,20839,11.943688,11.692875
"2","3","26","165","Michigan","Wexford County",2021,33898,348,426,10.297229,12.605228
"2","4","27","000","Minnesota","Minnesota",2021,5717968,63012,51396,11.027124,8.9943199
"2","4","27","001","Minnesota","Aitkin County",2021,15957,105,261,6.6289973,16.477793
"2","4","27","003","Minnesota","Anoka County",2021,367802,4077,2739,11.134766,7.4805307
"2","4","27","005","Minnesota","Becker County",2021,35336,371,430,10.520495,12.193565
"2","4","27","007","Minnesota","Beltrami County",2021,46481,607,509,13.090925,10.977398
"2","4","27","009","Minnesota","Benton County",2021,41533,487,428,11.750796,10.327188
"2","4","27","011","Minnesota","Big Stone County",2021,5167,66,83,12.784504,16.077482
"2","4","27","013","Minnesota","Blue Earth County",2021,69380,715,555,10.318651,8.0095825
"2","4","27","015","Minnesota","Brown County",2021,25899,260,325,10.036092,12.545115
"2","4","27","017","Minnesota","Carlton County",2021,36440,355,452,9.776248,12.447504
"2","4","27","019","Minnesota","Carver County",2021,108859,1140,640,10.547937,5.921649
"2","4","27","021","Minnesota","Cass County",2021,30682,283,408,9.3015614,13.410025
"2","4","27","023","Minnesota","Chippewa County",2021,12372,142,188,11.369095,15.052042
"2","4","27","025","Minnesota","Chisago County",2021,57549,575,518,10.064324,9.0666437
"2","4","27","027","Minnesota","Clay County",2021,65651,789,546,12.046261,8.3361959
